AppID,Name,Release date,Price,Positive,Negative,Categories,Genres,Tags,Peak CCU,Estimated owners,Rating,LogPrice,PriceTier,TotalReviews,PosRatio,ReleaseDate,ReleaseYear,ReleaseMonth,OwnersNum,LogPeakCCU,CategoryCount,GenreCount,TagCount,MainGenre,Genre_Action,Genre_Adventure,Genre_Animation & Modeling,Genre_Audio Production,Genre_Casual,Genre_Design & Illustration,Genre_Free To Play,Genre_Gore,Genre_Indie,Genre_Massively Multiplayer,Genre_Nudity,Genre_RPG,Genre_Racing,Genre_Sexual Content,Genre_Simulation,Genre_Software Training,Genre_Sports,Genre_Strategy,Genre_Utilities,Genre_Violent,Tier_Free,Tier_Cheap,Tier_Mid,Tier_Premium,Tier_High
402890,Nyctophilia,"Sep 23, 2015",0.0,196,106,Single-player,"Adventure,Free To Play,Indie","Free to Play,Indie,Adventure,Horror,2D,Pixel Graphics,Thriller,Soundtrack,Psychological Horror",0,50000 - 100000,0.6490066225165563,0.0,Free,302,0.6490066225165563,2015-09-23,2015.0,9.0,75000.0,0.0,1.0,3.0,9,Adventure,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1151740,Prison Princess,"Apr 2, 2020",19.99,264,46,"Single-player,Steam Achievements,Full controller support,Family Sharing","Adventure,Indie","Sexual Content,Adventure,Indie,Nudity,Anime,Mature,Visual Novel,Puzzle,Hentai",0,0 - 20000,0.8516129032258064,3.0440461338325413,Mid,310,0.8516129032258064,2020-04-02,2020.0,4.0,10000.0,0.0,4.0,2.0,9,Adventure,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
431510,Mystic Destinies: Serendipity of Aeons,"Feb 11, 2016",0.0,318,72,"Single-player,Steam Achievements,Steam Trading Cards,In-App Purchases","Adventure,Casual,Indie,Simulation","Visual Novel,Otome,Female Protagonist,Indie,Free to Play,Casual,Simulation,Adventure,Romance,Anime,Nudity,Story Rich",1,100000 - 200000,0.8153846153846154,0.0,Free,390,0.8153846153846154,2016-02-11,2016.0,2.0,150000.0,0.6931471805599453,4.0,4.0,12,Adventure,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1154840,Shadow Empire,"Dec 3, 2020",39.99,1145,168,"Single-player,Multi-player,PvP,Shared/Split Screen PvP,Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Remote Play Together,Family Sharing","RPG,Simulation,Strategy","Strategy,Simulation,4X,RPG,Wargame,Turn-Based Strategy,Hex Grid,Sci-fi,Turn-Based,Grand Strategy,War,Space,Singleplayer,Multiplayer,Replay Value,Aliens,Tactical,Turn-Based Combat,Asynchronous Multiplayer,Management",83,50000 - 100000,0.872048743335872,3.7133281345162463,Premium,1313,0.872048743335872,2020-12-03,2020.0,12.0,75000.0,4.430816798843313,9.0,3.0,20,RPG,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
282010,Carmageddon Max Pack,"Jun 30, 1997",9.99,769,101,"Single-player,Multi-player,Steam Trading Cards,Family Sharing","Action,Indie,Racing","Combat Racing,Racing,Action,Classic,Gore,Indie,1990's,Vehicular Combat,Multiplayer,Retro,Singleplayer,Great Soundtrack,Arcade,Driving,Female Protagonist",3,100000 - 200000,0.8839080459770114,2.3969857684155302,Mid,870,0.8839080459770114,1997-06-30,1997.0,6.0,150000.0,1.3862943611198906,4.0,3.0,15,Action,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
382310,Eco,"Feb 6, 2018",29.99,10236,2339,"Single-player,Multi-player,Co-op,Online Co-op,LAN Co-op,Steam Achievements,In-App Purchases","Indie,Simulation,Early Access","Early Access,Simulation,Building,Sandbox,Economy,Open World Survival Craft,Immersive Sim,Nature,Multiplayer,Open World,Base-Building,Crafting,Trading,Transportation,Science,Education,Resource Management,Political Sim,Survival,Singleplayer",1823,500000 - 1000000,0.8139960238568589,3.433664571799657,Premium,12575,0.8139960238568589,2018-02-06,2018.0,2.0,750000.0,7.508787170634276,7.0,3.0,20,Indie,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2336220,Feed the Cups,"Feb 20, 2024",15.99,3080,9000,"Single-player,Multi-player,Co-op,Online Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Steam Cloud,Remote Play Together,Family Sharing","Casual,Indie,Simulation,Early Access","Early Access,Cute,Simulation,Cooking,Crafting,Online Co-Op,2D,Management,Multiplayer,Co-op,Singleplayer,Local Co-Op,Rogue-lite,Immersive Sim,Local Multiplayer,Action Roguelike,Action,Funny,Cartoon,Job Simulator",1366,500000 - 1000000,0.2549668874172185,2.8326249356838407,Mid,12080,0.25496688741721857,2024-02-20,2024.0,2.0,750000.0,7.220373836723949,11.0,4.0,20,Casual,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1151640,Horizon Zero Dawn™ Complete Edition,"Aug 7, 2020",49.99,104896,14162,"Single-player,Steam Achievements,Full controller support,Steam Cloud,Remote Play on Tablet,Family Sharing","Action,Adventure,RPG","Open World,Adventure,Female Protagonist,Singleplayer,Story Rich,RPG,Action,Post-apocalyptic,Sci-fi,Robots,Third Person,Exploration,Beautiful,Atmospheric,Action RPG,Archery,Great Soundtrack,Hunting,Stealth,Dinosaurs",2957,1000000 - 2000000,0.88104957247728,3.9316295350670645,Premium,119058,0.88104957247728,2020-08-07,2020.0,8.0,1500000.0,7.992268643270745,6.0,3.0,20,Action,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
434030,Aerofly FS 2 Flight Simulator,"Nov 20, 2017",49.99,1574,421,"Single-player,Tracked Controller Support,VR Supported,Partial Controller Support,Family Sharing","Action,Indie,Racing,Simulation","Flight,Simulation,VR,Racing,Open World,Physics,Realistic,Education,Exploration,Jet,3D Vision,Relaxing,3D,Level Editor,America,Singleplayer,TrackIR,Early Access,Indie,Multiplayer",10,50000 - 100000,0.7889724310776942,3.9316295350670645,Premium,1995,0.7889724310776942,2017-11-20,2017.0,11.0,75000.0,2.3978952727983707,5.0,4.0,20,Action,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
225840,Sven Co-op,"Jan 22, 2016",0.0,28471,1914,"Single-player,Multi-player,Co-op,Online Co-op,LAN Co-op,Partial Controller Support,Steam Cloud,Valve Anti-Cheat enabled","Action,Casual,Free To Play,Indie","Co-op,FPS,Online Co-Op,Shooter,Shoot 'Em Up,1990's,Team-Based,Retro,Casual,PvE,First-Person,3D,Free to Play,Third Person,Action,Conversation,Puzzle,Survival,Moddable,Multiplayer",396,5000000 - 10000000,0.9370083922988316,0.0,Free,30385,0.9370083922988317,2016-01-22,2016.0,1.0,7500000.0,5.983936280687191,8.0,4.0,20,Action,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
411830,SENRAN KAGURA SHINOVI VERSUS,"Jun 1, 2016",19.99,3622,198,"Single-player,Multi-player,Steam Achievements,Steam Trading Cards,Partial Controller Support,Steam Cloud,Family Sharing",Action,"Anime,Nudity,Action,Sexual Content,Female Protagonist,Mature,Hack and Slash,Cute,Ninja,Beat 'em up,Fighting,Multiplayer,Story Rich,Singleplayer,Great Soundtrack,Character Customization,JRPG,Memes,Funny,Hentai",13,100000 - 200000,0.9481675392670156,3.0440461338325413,Mid,3820,0.9481675392670157,2016-06-01,2016.0,6.0,150000.0,2.639057329615259,7.0,1.0,20,Action,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
252850,Streamline,"Sep 30, 2016",0.0,1430,580,"Multi-player,Online PvP,Steam Achievements,Steam Trading Cards,Partial Controller Support,Family Sharing","Action,Indie,Sports,Early Access","Early Access,Action,Indie,Sports,Parkour,Multiplayer",1,500000 - 1000000,0.7114427860696517,0.0,Free,2010,0.7114427860696517,2016-09-30,2016.0,9.0,750000.0,0.6931471805599453,6.0,4.0,6,Action,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
626550,Prodigy Tactics,"Sep 28, 2018",19.99,74,129,"Single-player,Multi-player,PvP,Online PvP,Family Sharing","Action,Adventure,Casual,RPG,Strategy","Strategy,Adventure,Action,Casual,Turn-Based,Turn-Based Tactics,Tactical,Fantasy,Turn-Based Strategy,Multiplayer,Party-Based RPG,Indie,Local Multiplayer,Turn-Based Combat",0,0 - 20000,0.3645320197044335,3.0440461338325413,Mid,203,0.3645320197044335,2018-09-28,2018.0,9.0,10000.0,0.0,5.0,5.0,14,Action,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1385380,Across the Obelisk,"Aug 16, 2022",19.99,8912,1951,"Single-player,Multi-player,Co-op,Online Co-op,Steam Achievements,Steam Cloud,Steam Leaderboards,Family Sharing","Adventure,Indie,RPG,Strategy","Online Co-Op,Dungeon Crawler,Roguelike Deckbuilder,Indie,Card Game,Card Battler,Deckbuilding,Co-op,Adventure,Rogue-lite,Replay Value,Choices Matter,Difficult,Tactical RPG,Class-Based,Turn-Based,Turn-Based Strategy,Turn-Based Combat,Turn-Based Tactics,Procedural Generation",612,500000 - 1000000,0.8203995213108718,3.0440461338325413,Mid,10863,0.8203995213108718,2022-08-16,2022.0,8.0,750000.0,6.418364935936212,8.0,4.0,20,Adventure,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
489560,Astroflux,"Sep 27, 2016",0.0,225,83,"Multi-player,MMO,PvP,Online PvP,Co-op,Online Co-op,Cross-Platform Multiplayer,In-App Purchases","Action,Adventure,Free To Play,Massively Multiplayer,RPG","Free to Play,Massively Multiplayer,Action,Adventure,RPG,Space,Bullet Hell,2D",7,50000 - 100000,0.7305194805194806,0.0,Free,308,0.7305194805194806,2016-09-27,2016.0,9.0,75000.0,2.0794415416798357,8.0,5.0,8,Action,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
92800,SpaceChem,"Mar 2, 2011",9.99,4532,384,"Single-player,Steam Achievements,Steam Trading Cards,Steam Cloud,Steam Leaderboards,Family Sharing","Indie,Simulation","Puzzle,Difficult,Programming,Indie,Logic,Singleplayer,Automation,Sci-fi,Great Soundtrack,Science,2D,Space,Simulation,Illuminati,Casual,Addictive,Education,Strategy,Touch-Friendly,Building",18,500000 - 1000000,0.9218877135882833,2.3969857684155302,Mid,4916,0.9218877135882831,2011-03-02,2011.0,3.0,750000.0,2.9444389791664403,6.0,2.0,20,Indie,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1351240,Taxi Life: A City Driving Simulator,"Mar 7, 2024",29.99,1406,1012,"Single-player,Steam Achievements,Partial Controller Support,Steam Cloud,Family Sharing",Simulation,"Driving,Simulation,Open World,Singleplayer,Realistic,Automobile Sim,First-Person,Exploration,Relaxing,Atmospheric,Immersive Sim,Management,Physics,Transportation,Third Person,Casual,3D,Controller,Sandbox,Life Sim",173,50000 - 100000,0.5814722911497106,3.433664571799657,Premium,2418,0.5814722911497106,2024-03-07,2024.0,3.0,75000.0,5.159055299214529,5.0,1.0,20,Simulation,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
543980,Zombie Exodus: Safe Haven,"Oct 28, 2016",7.99,173,30,"Single-player,Steam Achievements,Captions available,Steam Cloud,Family Sharing","Adventure,Indie,RPG","RPG,Adventure,Indie,Text-Based,Zombies,Choose Your Own Adventure,Choices Matter",3,0 - 20000,0.8522167487684729,2.196112848483529,Mid,203,0.8522167487684729,2016-10-28,2016.0,10.0,10000.0,1.3862943611198906,5.0,3.0,7,Adventure,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
633460,Tannenberg,"Nov 16, 2017",19.99,8007,1279,"Single-player,Multi-player,PvP,Online PvP,Steam Achievements,Steam Trading Cards,Partial Controller Support,Steam Cloud,Steam Leaderboards,Family Sharing","Action,Indie,Massively Multiplayer,Simulation,Strategy","Gore,World War I,Team-Based,Shooter,PvP,FPS,Horror,Realistic,Action,First-Person,Historical,Multiplayer,Wargame,3D,War,Atmospheric,Strategy,Military,Indie,Simulation",37,500000 - 1000000,0.8622657764376481,3.0440461338325413,Mid,9286,0.8622657764376481,2017-11-16,2017.0,11.0,750000.0,3.6375861597263857,10.0,5.0,20,Action,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
65270,Demolition Company Gold Edition,"Aug 4, 2011",9.99,291,40,"Single-player,Partial Controller Support,Family Sharing",Simulation,"Simulation,Destruction,Singleplayer,Physics,First-Person,Multiplayer",1,20000 - 50000,0.879154078549849,2.3969857684155302,Mid,331,0.879154078549849,2011-08-04,2011.0,8.0,35000.0,0.6931471805599453,3.0,1.0,6,Simulation,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
456430,Christmas Adventure: Candy Storm,"Apr 1, 2016",1.99,360,41,"Single-player,Steam Achievements,Steam Trading Cards,Family Sharing","Casual,Indie","Casual,Indie,Hidden Object,Point & Click,Singleplayer,Family Friendly,Puzzle,Short,Relaxing,Mouse only,Cute,Atmospheric",0,20000 - 50000,0.8977556109725686,1.095273387402595,Cheap,401,0.8977556109725686,2016-04-01,2016.0,4.0,35000.0,0.0,4.0,2.0,12,Casual,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1300920,Ghost of Dragon,"Oct 26, 2022",19.99,327,458,"Single-player,Steam Cloud,Family Sharing","Adventure,Indie,RPG,Simulation,Early Access","RPG,Indie,Adventure,Simulation,Early Access,Idler,Hack and Slash,Loot",1,50000 - 100000,0.4165605095541401,3.0440461338325413,Mid,785,0.41656050955414015,2022-10-26,2022.0,10.0,75000.0,0.6931471805599453,3.0,5.0,8,Adventure,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1460220,Evil Nun: The Broken Mask,"Dec 7, 2023",19.99,815,42,"Single-player,Steam Achievements,Full controller support,Steam Cloud,Family Sharing","Action,Adventure,Indie","Horror,Survival Horror,Stealth,Violent,Artificial Intelligence,First-Person,Atmospheric,Psychological Horror,Villain Protagonist,Adventure,Multiple Endings,Mystery,Dark,Singleplayer,Immersive Sim,Thriller,Realistic,Physics,Action,Early Access",11,20000 - 50000,0.9509918319719952,3.0440461338325413,Mid,857,0.9509918319719953,2023-12-07,2023.0,12.0,35000.0,2.4849066497880004,5.0,3.0,20,Action,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1477790,Luna's Fishing Garden,"Jun 16, 2021",7.99,1825,102,"Single-player,Steam Achievements,Full controller support,Steam Cloud,Family Sharing","Adventure,Casual,Indie","2D Platformer,Collectathon,Idler,Fishing,Sandbox,Farming Sim,Female Protagonist,Cute,2D,Relaxing,Casual,Pixel Graphics,Colorful,Family Friendly,Building,Nature,Adventure,Singleplayer,Cozy,Wholesome",1,50000 - 100000,0.9470679813181112,2.196112848483529,Mid,1927,0.9470679813181111,2021-06-16,2021.0,6.0,75000.0,0.6931471805599453,5.0,3.0,20,Adventure,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
600420,Mob Rule Classic,"Mar 31, 2017",5.99,190,42,"Single-player,Family Sharing",Simulation,"Simulation,Strategy,City Builder,Classic,Crime",2,50000 - 100000,0.8189655172413793,1.9444805562457188,Mid,232,0.8189655172413793,2017-03-31,2017.0,3.0,75000.0,1.0986122886681096,2.0,1.0,5,Simulation,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
298030,Total Annihilation,"Dec 18, 2015",4.99,3145,117,"Single-player,Multi-player,Family Sharing",Strategy,"Strategy,RTS,Classic,Great Soundtrack,Sci-fi,Multiplayer,Singleplayer,Robots,Retro,Atmospheric,1990's,Base-Building,Action,Top-Down,Co-op,Nostalgia",120,200000 - 500000,0.9641324340895157,1.790091412127358,Cheap,3262,0.9641324340895157,2015-12-18,2015.0,12.0,350000.0,4.795790545596741,3.0,1.0,16,Strategy,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
39510,Gothic II: Gold Edition,"Nov 29, 2005",9.99,13231,860,"Single-player,Family Sharing","Action,RPG","RPG,Classic,Open World,Atmospheric,Singleplayer,Gothic,Fantasy,Dark Fantasy,Story Rich,Action,Third Person,Medieval,Replay Value,Adventure,Difficult,Great Soundtrack,Dragons,Magic,Action RPG,Pirates",1351,500000 - 1000000,0.9389681356894471,2.3969857684155302,Mid,14091,0.9389681356894471,2005-11-29,2005.0,11.0,750000.0,7.20934025660291,2.0,2.0,20,Action,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1659800,Sweet House,"Jul 20, 2021",1.99,354,97,"Single-player,Steam Achievements,Steam Trading Cards,Steam Cloud,Family Sharing","Casual,Indie","Sexual Content,Mature,Hentai,JRPG,Visual Novel,Interactive Fiction,Multiple Endings,Clicker,Choices Matter,Dating Sim,Word Game,Nudity,Cartoon,Cute,Colorful,Funny,Romance,Indie,Conversation,Casual",0,50000 - 100000,0.7849223946784922,1.095273387402595,Cheap,451,0.7849223946784922,2021-07-20,2021.0,7.0,75000.0,0.0,5.0,2.0,20,Casual,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1167450,DAEMON X MACHINA,"Feb 13, 2020",49.99,5367,770,"Single-player,Multi-player,PvP,Online PvP,Co-op,Online Co-op,Steam Achievements,Steam Trading Cards,Partial Controller Support,Steam Cloud,Steam Leaderboards,Family Sharing",Action,"Mechs,Action,Robots,Character Customization,Anime,Sci-fi,Singleplayer,Post-apocalyptic,Multiplayer,PvP,Great Soundtrack,Third-Person Shooter,Third Person,Cyberpunk,Co-op,RPG,Shooter,Epic",18,200000 - 500000,0.874531530063549,3.9316295350670645,Premium,6137,0.874531530063549,2020-02-13,2020.0,2.0,350000.0,2.9444389791664403,12.0,1.0,18,Action,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
549100,GravNewton,"Jul 26, 2017",4.99,332,92,"Single-player,Steam Achievements,Steam Trading Cards,Family Sharing","Action,Indie","Side Scroller,Precision Platformer,2D Platformer,Difficult,Platformer,Action-Adventure,2D,Cute,Linear,Action,Abstract,Cartoony,Colorful,Pixel Graphics,Minimalist,Logic,Family Friendly,Score Attack,Physics,Retro",1,20000 - 50000,0.7830188679245284,1.790091412127358,Cheap,424,0.7830188679245284,2017-07-26,2017.0,7.0,35000.0,0.6931471805599453,4.0,2.0,20,Action,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1167790,绝望监牢 / 絶望プリズン,"Feb 13, 2020",0.0,371,134,"Single-player,Steam Cloud","Adventure,Free To Play,Indie,RPG","Free to Play,RPG,Indie,Adventure,Detective,Puzzle,Anime",2,100000 - 200000,0.7346534653465346,0.0,Free,505,0.7346534653465346,2020-02-13,2020.0,2.0,150000.0,1.0986122886681096,2.0,4.0,7,Adventure,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1042780,Pine,"Oct 10, 2019",24.99,1289,454,"Single-player,Steam Achievements,Full controller support,Steam Cloud,Family Sharing","Action,Adventure,Indie,RPG,Simulation","Singleplayer,Open World,Adventure,Action-Adventure,Third Person,RPG,Indie,Action,Story Rich,Fantasy,Great Soundtrack,Colorful,Simulation,Exploration,Action RPG,Atmospheric,Sandbox,Nature,Cute,Choose Your Own Adventure",0,200000 - 500000,0.7395295467584624,3.2577118486533987,Premium,1743,0.7395295467584624,2019-10-10,2019.0,10.0,350000.0,0.0,5.0,5.0,20,Action,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1147940,3dSen PC,"Jun 19, 2020",9.99,382,35,"Single-player,Multi-player,PvP,Shared/Split Screen PvP,Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Partial Controller Support,Remote Play Together,Family Sharing","Action,Adventure,Casual,RPG,Early Access","Action,2.5D,Indie,Early Access,Adventure,RPG,Casual,Classic,Great Soundtrack,Retro,Arcade,Software,Old School,Pixel Graphics,Singleplayer,Platformer,Remake",0,20000 - 50000,0.9160671462829736,2.3969857684155302,Mid,417,0.9160671462829736,2020-06-19,2020.0,6.0,35000.0,0.0,10.0,5.0,17,Action,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1241100,POLYGON,"Mar 6, 2020",0.0,23648,8016,"Multi-player,MMO,PvP,Online PvP,In-App Purchases","Action,Indie,Massively Multiplayer,Free To Play,Early Access","Free to Play,FPS,Multiplayer,Shooter,Military,First-Person,War,Action,Tactical,Team-Based,PvP,Gun Customization,Massively Multiplayer,Competitive,Indie,Character Customization,Stylized,Early Access,Atmospheric,Colorful",749,1000000 - 2000000,0.7468418393127843,0.0,Free,31664,0.7468418393127843,2020-03-06,2020.0,3.0,1500000.0,6.620073206530356,5.0,5.0,20,Action,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
402160,Star Command Galaxies,"Aug 28, 2024",14.99,203,264,"Single-player,Family Sharing","Action,Adventure,Casual,Indie,RPG,Simulation,Strategy","RTS,Isometric,Indie,Pixel Graphics,Strategy,Adventure,Sci-fi,Space Sim,Real Time Tactics,Singleplayer,Simulation,Tactical,Story Rich,Action-Adventure,Space,Combat,Linear,2D,Action,Tutorial",6,0 - 20000,0.4346895074946467,2.771963526845863,Mid,467,0.4346895074946467,2024-08-28,2024.0,8.0,10000.0,1.9459101490553132,2.0,7.0,20,Action,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
823580,Isoland 2 - Ashes of Time,"May 1, 2018",2.99,270,12,"Single-player,Steam Cloud,Family Sharing","Adventure,Indie","Adventure,Indie,Puzzle",1,0 - 20000,0.9574468085106383,1.3837912309017721,Cheap,282,0.9574468085106383,2018-05-01,2018.0,5.0,10000.0,0.6931471805599453,3.0,2.0,3,Adventure,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
540100,Imprisoned Light,"Oct 28, 2016",0.99,133,74,"Single-player,Multi-player,PvP,Online PvP,Co-op,Online Co-op,Shared/Split Screen Co-op,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Stats,Remote Play Together,Family Sharing","Action,Adventure,Indie,RPG","RPG,Indie,Action,Adventure,4 Player Local,Pixel Graphics,Local Co-Op,2D,Multiplayer,Platformer,Co-op,Online Co-Op,Zombies,Difficult,Action RPG,War,Rogue-like,Shooter,Loot,Character Action Game",0,20000 - 50000,0.642512077294686,0.688134638736401,Cheap,207,0.642512077294686,2016-10-28,2016.0,10.0,35000.0,0.0,14.0,4.0,20,Action,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
418300,Wick,"Dec 17, 2015",5.99,551,94,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Captions available,Steam Cloud,Remote Play on TV,Family Sharing","Action,Adventure,Indie","Horror,Indie,Adventure,Action,Survival Horror,First-Person,Psychological Horror,Atmospheric,Multiplayer,Survival,Singleplayer",0,20000 - 50000,0.8542635658914729,1.9444805562457188,Mid,645,0.8542635658914729,2015-12-17,2015.0,12.0,35000.0,0.0,8.0,3.0,11,Action,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
474750,Reigns,"Aug 11, 2016",2.99,6838,976,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Family Sharing","Adventure,Indie,RPG,Simulation","Choices Matter,Medieval,Card Game,Indie,Life Sim,Choose Your Own Adventure,Singleplayer,RPG,Adventure,Simulation,Strategy,Casual,Comedy,Dark Humor,Fantasy,Funny,Story Rich,2D,Difficult,Great Soundtrack",20,200000 - 500000,0.8750959815715382,1.3837912309017721,Cheap,7814,0.8750959815715382,2016-08-11,2016.0,8.0,350000.0,3.044522437723423,5.0,4.0,20,Adventure,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
314830,Blackguards 2,"Jan 20, 2015",0.99,772,380,"Single-player,Steam Achievements,Steam Trading Cards,Steam Cloud,Family Sharing","Adventure,Indie,RPG,Strategy","RPG,Strategy,Adventure,Indie,Turn-Based,Fantasy,Turn-Based Combat,Turn-Based Strategy,Singleplayer,Tactical,Female Protagonist,Tactical RPG,Dark Fantasy,Hex Grid,Turn-Based Tactics,CRPG,Isometric,Choices Matter,Villain Protagonist,Strategy RPG",4,200000 - 500000,0.6701388888888888,0.688134638736401,Cheap,1152,0.6701388888888888,2015-01-20,2015.0,1.0,350000.0,1.6094379124341003,5.0,4.0,20,Adventure,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
977230,Mars Power Industries Deluxe,"Nov 4, 2019",5.99,561,35,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Remote Play on Phone,Remote Play on Tablet,Remote Play on TV,Family Sharing","Casual,Indie","Wholesome,Resource Management,Stylized,Management,Puzzle,Board Game,Relaxing,Cute,Tabletop,Casual,Pixel Graphics,Atmospheric,Simulation,Singleplayer,Strategy,Minimalist,2D,Abstract,Building,Cozy",2,20000 - 50000,0.9412751677852348,1.9444805562457188,Mid,596,0.9412751677852349,2019-11-04,2019.0,11.0,35000.0,1.0986122886681096,9.0,2.0,20,Casual,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1252000,GOAL! The Club Manager,"Nov 2, 2022",29.99,168,272,"Single-player,Family Sharing","Simulation,Sports,Strategy,Early Access","Early Access,Sports,Strategy,Football (Soccer),Simulation,Management,Economy,Singleplayer,Multiplayer,Grand Strategy,Trading,Turn-Based Strategy,Turn-Based Tactics,2.5D,Stylized,Old School,Choices Matter,Comedy,PvP,Minimalist",9,20000 - 50000,0.3818181818181818,3.433664571799657,Premium,440,0.38181818181818183,2022-11-02,2022.0,11.0,35000.0,2.302585092994046,2.0,4.0,20,Simulation,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
1178030,Star Fetchers,"Jan 17, 2020",0.0,6618,187,Single-player,"Action,Adventure,Indie,Free To Play","Indie,Action,Adventure,Free to Play,Great Soundtrack,Violent,Gore,Story Rich,Cyberpunk,2D,Pixel Graphics,Funny,Atmospheric,Surreal,Female Protagonist,Singleplayer,Swordplay,Dating Sim,Comedy,Hack and Slash",2,200000 - 500000,0.97252020573108,0.0,Free,6805,0.9725202057310801,2020-01-17,2020.0,1.0,350000.0,1.0986122886681096,1.0,4.0,20,Action,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
